timestamp_computer,timestamp,sensor1,sensor2,mag,width,crack_x,crack_size
1780357242.825,417671.0,6670.147,9.272918,,,,
1780357242.850,417696.0,6670.1,9.272918,,,,
1780357242.873,417721.0,6670.08,9.272678,,,,
1780357242.897,417746.0,6669.992,9.272678,,,,
1780357242.921,417771.0,6670.012,9.272439,,,,
1780357243.006,417796.0,6670.066,9.272678,,,,
1780357243.007,417821.0,6670.114,9.272918,,,,
1780357243.007,417846.0,6670.147,9.272917,,,,
1780357243.057,417871.0,6670.04,9.273157,,,,
1780357243.058,417896.0,6669.993,9.273157,,,,
1780357243.107,417921.0,6670.067,9.273157,,,,
1780357243.108,417946.0,6670.108,9.273157,,,,
1780357243.157,417971.0,6670.095,9.273157,,,,
1780357243.158,417996.0,6670.087,9.272918,,,,
1780357243.217,418021.0,6670.141,9.272918,,,,
1780357243.218,418046.0,6670.025,9.272918,,,,
1780357243.219,418071.0,6670.031,9.272678,,,,
1780357243.275,418096.0,6670.025,9.272918,,,,
1780357243.276,418121.0,6670.052,9.272918,,,,
1780357243.345,418146.0,6670.018,9.272918,,,,
1780357243.346,418171.0,6670.133,9.272918,,,,
1780357243.347,418196.0,6670.134,9.272918,,,,
1780357243.392,418221.0,6670.183,9.272678,,,,
1780357243.393,418246.0,6670.08,9.272678,,,,
1780357243.456,418271.0,6670.08,9.272678,,,,
1780357243.457,418296.0,6669.972,9.272439,,,,
1780357243.521,418321.0,6669.979,9.272199,,,,
1780357243.521,418346.0,6669.897,9.272439,,,,
1780357243.522,418371.0,6670.006,9.272439,,,,
1780357243.583,418396.0,6669.924,9.272438,,,,
1780357243.584,418421.0,6669.87,9.272439,,,,
1780357243.649,418446.0,6669.931,9.2722,,,,
1780357243.650,418471.0,6669.985,9.272438,,,,
1780357243.651,418496.0,6669.978,9.2722,,,,
1780357243.713,418521.0,6669.986,9.2722,,,,
1780357243.713,418546.0,6669.89,9.2722,,,,
1780357243.714,418571.0,6669.904,9.2722,,,,
1780357243.777,418596.0,6669.83,9.2722,,,,
1780357243.778,418621.0,6669.871,9.272439,,,,
1780357243.841,418646.0,6669.803,9.272439,,,,
1780357243.842,418671.0,6669.917,9.2722,,,,
1780357243.842,418696.0,6669.944,9.272439,,,,
1780357243.905,418721.0,6669.998,9.272439,,,,
1780357243.906,418746.0,6670.223,9.272439,,,,
1780357243.957,418771.0,6670.331,9.272678,,,,
1780357243.958,418796.0,6670.297,9.272678,,,,
1780357244.018,418821.0,6670.337,9.272678,,,,
1780357244.019,418846.0,6670.372,9.272678,,,,
1780357244.019,418871.0,6670.344,9.272678,,,,
1780357244.090,418896.0,6670.345,9.272678,,,,
1780357244.091,418921.0,6670.277,9.272918,,,,
1780357244.091,418946.0,6670.324,9.273157,,,,
1780357244.146,418971.0,6670.419,9.273157,,,,
1780357244.146,418996.0,6670.379,9.273157,,,,
