timestamp_computer,timestamp,sensor1,sensor2,mag,width,crack_x,crack_size
1780357348.884,80421.0,6066.054,8.956581,,,,
1780357348.885,80446.0,6116.051,8.980603,,,,
1780357348.885,80471.0,6175.469,9.009231,,,,
1780357348.967,80496.0,6261.042,9.048141,,,,
1780357348.968,80521.0,6355.662,9.090742,,,,
1780357348.969,80546.0,6453.44,9.134349,,,,
1780357349.050,80571.0,6557.736,9.180687,,,,
1780357349.051,80596.0,6666.708,9.228767,,,,
1780357349.051,80621.0,6787.657,9.281098,,,,
1780357349.134,80646.0,6913.163,9.334934,,,,
1780357349.135,80671.0,7039.31,9.388787,,,,
1780357349.135,80696.0,7169.459,9.444383,,,,
1780357349.136,80721.0,7307.919,9.502264,,,,
1780357349.216,80746.0,7447.978,9.560904,,,,
1780357349.217,80771.0,7589.339,9.619813,,,,
1780357349.218,80796.0,7729.771,9.678508,,,,
1780357349.301,80821.0,7871.152,9.737202,,,,
1780357349.302,80846.0,8004.737,9.791685,,,,
1780357349.303,80871.0,8139.116,9.846169,,,,
1780357349.382,80896.0,8273.102,9.900668,,,,
1780357349.383,80921.0,8405.662,9.954696,,,,
1780357349.383,80946.0,8535.503,10.007323,,,,
1780357349.384,80971.0,8661.926,10.058057,,,,
1780357349.466,80996.0,8780.52,10.104734,,,,
1780357349.467,81021.0,8893.595,10.149038,,,,
1780357349.468,81046.0,8989.465,10.185407,,,,
1780357349.549,81071.0,9084.63,10.221776,,,,
1780357349.550,81096.0,9170.11,10.253284,,,,
1780357349.551,81121.0,9224.984,10.272994,,,,
1780357349.631,81146.0,9266.861,10.288236,,,,
1780357349.632,81171.0,9305.331,10.301989,,,,
1780357349.633,81196.0,9332.167,10.311246,,,,
1780357349.634,81221.0,9354.273,10.31876,,,,
1780357349.716,81246.0,9362.147,10.321271,,,,
1780357349.717,81271.0,9354.315,10.318012,,,,
1780357349.718,81296.0,9297.261,10.296453,,,,
1780357349.801,81321.0,9236.695,10.273633,,,,
1780357349.802,81346.0,9166.855,10.247802,,,,
1780357349.803,81371.0,9094.716,10.220968,,,,
1780357349.804,81396.0,9020.644,10.193631,,,,
1780357349.881,81421.0,8903.025,10.146506,,,,
1780357349.882,81446.0,8766.178,10.090393,,,,
1780357349.883,81471.0,8628.557,10.034027,,,,
1780357349.949,81496.0,8488.865,9.976956,,,,
1780357349.949,81521.0,8346.983,9.918459,,,,
1780357350.035,81546.0,8202.146,9.858088,,,,
1780357350.036,81571.0,8055.235,9.796764,,,,
1780357350.037,81596.0,7907.293,9.734973,,,,
1780357350.039,81621.0,7755.379,9.671103,,,,
1780357350.132,81646.0,7600.783,9.605817,,,,
1780357350.133,81671.0,7442.432,9.538213,,,,
1780357350.133,81696.0,7283.799,9.470608,,,,
1780357350.134,81721.0,7122.344,9.401406,,,,
1780357350.216,81746.0,6965.004,9.333721,,,,
1780357350.217,81771.0,6811.678,9.267046,,,,
1780357350.218,81796.0,6658.583,9.200622,,,,
1780357350.316,81821.0,6510.594,9.135962,,,,
1780357350.318,81846.0,6362.515,9.071301,,,,
1780357350.319,81871.0,6216.636,9.007397,,,,
1780357350.320,81896.0,6081.902,8.947523,,,,
1780357350.415,81921.0,5995.672,8.90593,,,,
1780357350.416,81946.0,5908.895,8.863861,,,,
1780357350.417,81971.0,5822.862,8.82228,,,,
1780357350.418,81996.0,5737.28,8.780944,,,,
1780357350.532,82021.0,5652.015,8.73961,,,,
1780357350.533,82046.0,5609.916,8.717807,,,,
1780357350.534,82071.0,5585.589,8.704532,,,,
1780357350.535,82096.0,5561.623,8.691488,,,,
1780357350.535,82121.0,5541.708,8.680766,,,,
1780357350.632,82146.0,5524.423,8.671449,,,,
1780357350.633,82171.0,5511.113,8.664468,,,,
1780357350.634,82196.0,5503.343,8.660275,,,,
1780357350.634,82221.0,5498.922,8.658176,,,,
1780357350.732,82246.0,5499.639,8.658875,,,,
1780357350.733,82271.0,5503.594,8.661202,,,,
1780357350.735,82296.0,5511.776,8.665849,,,,
1780357350.735,82321.0,5521.223,8.671194,,,,
1780357350.849,82346.0,5547.645,8.68566,,,,
1780357350.850,82371.0,5587.871,8.706994,,,,
1780357350.851,82396.0,5628.211,8.728089,,,,
1780357350.851,82421.0,5672.702,8.751568,,,,
1780357351.472,83042.0,5837.549,8.821782,,,,
1780357351.557,83067.0,5999.812,8.890984,,,,
1780357351.557,83092.0,6160.659,8.959931,,,,
1780357351.558,83117.0,6319.897,9.028605,,,,
1780357351.559,83142.0,6448.688,9.08625,,,,
1780357351.632,83167.0,6570.331,9.141636,,,,
1780357351.633,83192.0,6690.067,9.196524,,,,
1780357351.634,83217.0,6809.338,9.250915,,,,
1780357351.716,83242.0,6928.681,9.305553,,,,
1780357351.718,83267.0,7046.314,9.359448,,,,
1780357351.719,83292.0,7133.606,9.401978,,,,
1780357351.816,83317.0,7221.634,9.444278,,,,
1780357351.817,83342.0,7306.281,9.484716,,,,
1780357351.819,83367.0,7390.576,9.524923,,,,
1780357351.820,83392.0,7473.868,9.564668,,,,
1780357351.917,83417.0,7553.581,9.602568,,,,
1780357351.918,83442.0,7630.619,9.638842,,,,
1780357351.918,83467.0,7706.732,9.674405,,,,
1780357351.919,83492.0,7781.719,9.709503,,,,
1780357351.999,83517.0,7856.665,9.744845,,,,
1780357352.000,83542.0,7930.521,9.779489,,,,
1780357352.001,83567.0,7990.391,9.806617,,,,
1780357352.002,83592.0,8036.741,9.826877,,,,
1780357352.082,83617.0,8083.003,9.847375,,,,
1780357352.083,83642.0,8125.012,9.86549,,,,
1780357352.084,83667.0,8046.804,9.837113,,,,
1780357352.164,83692.0,7971.172,9.809751,,,,
1780357352.165,83717.0,7896.982,9.78264,,,,
